carID,brand,model,year,transmission,mileage,fuelType,tax,mpg,engineSize
14603,vauxhall, Combo Life,2019,Manual,8707,Diesel,145.0,53.3,1.5
12416,skoda, Rapid,2018,Manual,15258,Petrol,145.0,61.4,1.0
12030,toyota, Verso,2017,Manual,31756,Diesel,145.0,62.8,1.6
14284,ford, Mustang,2017,Automatic,12000,Petrol,145.0,20.8,5.0
17382,audi, A7,2014,Automatic,69743,Diesel,200.0,47.9,3.0
19604,merc, CLK,2003,Automatic,185000,Petrol,330.0,17.8,4.3
12724,vw, Caravelle,2020,Semi-Auto,1500,Diesel,150.0,33.6,2.0
13616,hyundi, Santa Fe,2017,Manual,26306,Diesel,205.0,47.1,2.2
13567,vw, Scirocco,2016,Manual,32628,Diesel,20.0,55.4,2.0
13638,hyundi, IX35,2014,Manual,59247,Diesel,145.0,53.3,1.7
17088,skoda, Kamiq,2019,Semi-Auto,1000,Petrol,145.0,43.5,1.5
14541,ford, Edge,2017,Semi-Auto,43745,Diesel,200.0,47.9,2.0
12188,hyundi, Santa Fe,2019,Automatic,20,Diesel,145.0,39.8,2.2
16937,audi, Q8,2020,Semi-Auto,1500,Diesel,145.0,32.8,3.0
18113,vw, Arteon,2017,Automatic,32387,Petrol,150.0,38.7,2.0
14559,bmw, X6,2019,Automatic,15,Diesel,145.0,34.9,3.0
18309,skoda, Kamiq,2019,Semi-Auto,10,Petrol,145.0,44.1,1.5
13942,ford, Edge,2017,Manual,24151,Diesel,145.0,48.7,2.0
15658,audi, RS3,2016,Semi-Auto,26930,Petrol,300.0,34.9,2.5
17373,hyundi, Santa Fe,2019,Semi-Auto,2251,Diesel,145.0,40.9,2.2
13538,bmw, 6 Series,2020,Semi-Auto,5,Petrol,145.0,42.8,2.0
19025,skoda, Scala,2019,Semi-Auto,6000,Petrol,145.0,45.6,1.5
16137,bmw, M4,2019,Semi-Auto,3452,Petrol,150.0,34.0,3.0
12921,toyota, Avensis,2015,Manual,11653,Diesel,30.0,62.8,2.0
14790,merc, X-CLASS,2019,Automatic,22000,Diesel,260.0,31.4,3.0
12650,vauxhall, Agila,2013,Automatic,31090,Petrol,145.0,49.6,1.2
17304,merc, S Class,2019,Automatic,2772,Diesel,145.0,52.3,3.0
18131,merc, S Class,2019,Semi-Auto,6675,Diesel,145.0,48.7,3.0
17885,merc, S Class,2016,Automatic,27000,Diesel,160.0,50.4,3.0
17750,audi, A7,2011,Automatic,64675,Diesel,145.0,55.4,3.0
18023,audi, Q8,2019,Automatic,6000,Diesel,145.0,32.8,3.0
15139,merc, CLS Class,2016,Semi-Auto,35474,Diesel,165.0,51.4,3.0
18416,merc, CLS Class,2018,Automatic,3942,Diesel,145.0,48.7,2.9
15794,hyundi, IX20,2015,Manual,29000,Petrol,125.0,50.4,1.4
16367,hyundi, IX20,2017,Manual,12704,Petrol,145.0,50.4,1.4
18081,vauxhall, Combo Life,2019,Manual,6000,Diesel,145.0,53.3,1.5
18294,vauxhall, Zafira Tourer,2016,Manual,51300,Petrol,205.0,42.2,1.4
17706,vauxhall, GTC,2016,Manual,26397,Petrol,165.0,47.1,1.4
18536,bmw, M5,2015,Semi-Auto,42932,Petrol,555.0,28.5,4.4
16866,audi, A7,2015,Semi-Auto,13815,Petrol,260.0,37.2,3.0
13641,bmw, i3,2017,Automatic,32867,Other,0.0,470.8,0.6
16075,skoda, Yeti,2015,Manual,38900,Diesel,200.0,48.7,2.0
14047,toyota, Prius,2017,Automatic,3440,Hybrid,135.0,94.1,1.8
12491,toyota, IQ,2011,Automatic,30000,Petrol,20.0,58.9,1.0
18771,bmw, 6 Series,2018,Semi-Auto,10250,Diesel,145.0,49.6,3.0
12730,merc, S Class,2016,Semi-Auto,31210,Diesel,200.0,47.9,3.0
14223,merc, S Class,2018,Automatic,25000,Diesel,150.0,52.3,2.9
15643,bmw, M4,2015,Semi-Auto,35000,Petrol,330.0,32.5,3.0
17413,bmw, 7 Series,2016,Semi-Auto,15143,Diesel,160.0,52.3,3.0
18600,ford, Mustang,2018,Automatic,5000,Petrol,145.0,23.5,5.0
12113,ford, Edge,2018,Semi-Auto,19364,Diesel,145.0,47.9,2.0
12053,merc, CLA Class,2016,Automatic,28916,Diesel,20.0,67.3,2.1
17827,ford, KA,2014,Manual,31423,Petrol,30.0,57.7,1.2
16281,bmw, X6,2017,Semi-Auto,19924,Petrol,145.0,25.4,4.4
13067,skoda, Rapid,2017,Semi-Auto,33558,Petrol,150.0,58.9,1.4
16131,toyota, Land Cruiser,2004,Automatic,143000,Diesel,325.0,27.2,3.0
17268,bmw, Z3,1997,Manual,49000,Petrol,270.0,35.3,1.9
15215,bmw, X4,2016,Automatic,25465,Diesel,200.0,47.9,3.0
18459,vw, Scirocco,2014,Semi-Auto,33705,Diesel,145.0,50.4,2.0
12240,vw, Beetle,2017,Manual,30446,Petrol,145.0,53.3,1.2
13888,vw, Beetle,2014,Manual,29699,Diesel,125.0,57.6,2.0
16689,bmw, 6 Series,2005,Automatic,84000,Petrol,305.0,24.6,4.4
12293,merc, SLK,2008,Automatic,58000,Petrol,330.0,29.7,3.0
17345,ford, KA,2016,Manual,22280,Petrol,30.0,57.7,1.2
16515,toyota, Prius,2018,Automatic,43078,Hybrid,135.0,94.1,1.8
13946,hyundi, I800,2019,Manual,2269,Diesel,145.0,31.7,2.5
14380,vw, Caravelle,2020,Automatic,5000,Diesel,145.0,34.0,2.0
12269,hyundi, Santa Fe,2019,Semi-Auto,25,Diesel,145.0,39.8,2.2
13801,vauxhall, Zafira Tourer,2016,Manual,32363,Petrol,200.0,42.2,1.4
16621,audi, A7,2013,Automatic,63000,Diesel,200.0,47.9,3.0
12408,skoda, Rapid,2017,Manual,22199,Petrol,30.0,57.7,1.2
16874,vw, Arteon,2020,Semi-Auto,115,Petrol,145.0,47.1,2.0
13637,ford, Galaxy,2017,Manual,28492,Diesel,145.0,56.5,2.0
17428,hyundi, Santa Fe,2016,Automatic,42812,Diesel,235.0,42.2,2.2
15474,skoda, Yeti,2013,Manual,59006,Diesel,205.0,47.1,2.0
17935,toyota, GT86,2016,Manual,19987,Petrol,260.0,36.2,2.0
12009,toyota, Supra,2019,Semi-Auto,1000,Petrol,145.0,34.5,3.0
12667,vw, CC,2017,Automatic,27000,Diesel,125.0,58.9,2.0
19542,merc, CLS Class,2014,Semi-Auto,42980,Diesel,145.0,54.3,2.1
14324,bmw, X4,2018,Semi-Auto,10920,Diesel,150.0,42.8,2.0
17396,vauxhall, Combo Life,2019,Automatic,826,Diesel,145.0,50.4,1.5
13131,bmw, 7 Series,2016,Semi-Auto,21224,Petrol,300.0,35.3,4.4
17713,merc, X-CLASS,2019,Automatic,12402,Diesel,260.0,35.8,2.3
19334,ford, Edge,2019,Semi-Auto,16192,Diesel,145.0,37.2,2.0
13141,bmw, X7,2020,Semi-Auto,4000,Diesel,145.0,33.6,3.0
18590,hyundi, IX35,2014,Manual,70352,Diesel,150.0,53.3,1.7
17531,merc, S Class,1999,Automatic,34000,Petrol,145.0,24.6,3.2
17952,vw, Arteon,2017,Semi-Auto,18392,Diesel,150.0,62.8,2.0
19575,vw, Arteon,2019,Manual,10,Diesel,145.0,52.3,2.0
16276,merc, CLA Class,2017,Automatic,20182,Diesel,150.0,67.3,2.1
16491,audi, A8,2019,Automatic,755,Diesel,145.0,39.2,3.0
18149,skoda, Kamiq,2020,Semi-Auto,2000,Diesel,145.0,52.3,1.6
13203,hyundi, IX20,2016,Manual,25969,Petrol,125.0,50.4,1.4
16666,hyundi, Santa Fe,2019,Automatic,1173,Diesel,145.0,39.2,2.2
18408,ford, KA,2015,Manual,36742,Petrol,30.0,57.7,1.2
14117,hyundi, Santa Fe,2019,Semi-Auto,2390,Diesel,145.0,39.2,2.2
13094,hyundi, Santa Fe,2017,Manual,28366,Diesel,150.0,47.1,2.2
18786,ford, Grand C-MAX,2016,Semi-Auto,37799,Diesel,30.0,58.9,1.5
16194,vw, Caravelle,2019,Semi-Auto,6565,Diesel,145.0,33.6,2.0
14075,ford, Edge,2017,Manual,62124,Diesel,160.0,48.7,2.0
19142,ford, Tourneo Connect,2015,Manual,88927,Diesel,30.0,64.2,1.5
15577,merc, M Class,2012,Automatic,54632,Diesel,200.0,44.8,2.1
19207,ford, Grand C-MAX,2017,Manual,14369,Diesel,150.0,64.2,1.5
19089,hyundi, IX20,2016,Manual,2542,Petrol,125.0,50.4,1.4
13818,ford, Grand C-MAX,2017,Manual,31399,Diesel,30.0,64.2,1.5
15049,ford, Grand C-MAX,2017,Manual,22235,Diesel,30.0,64.2,1.5
17987,hyundi, I800,2019,Automatic,804,Diesel,145.0,31.7,2.5
14795,ford, Edge,2017,Semi-Auto,14143,Diesel,150.0,47.9,2.0
18784,vw, Shuttle,2019,Semi-Auto,11542,Diesel,150.0,32.8,2.0
18891,audi, RS6,2017,Semi-Auto,34926,Petrol,325.0,29.4,4.0
14461,vw, Arteon,2019,Automatic,1413,Other,150.0,50.4,2.0
18939,vw, Scirocco,2017,Manual,24784,Diesel,20.0,67.3,2.0
15678,hyundi, Santa Fe,2016,Semi-Auto,30822,Diesel,235.0,42.8,2.2
19039,merc, GL Class,2015,Automatic,53789,Diesel,125.0,56.5,2.1
19114,vw, Amarok,2015,Manual,50114,Diesel,260.0,35.3,2.0
18751,merc, GL Class,2015,Automatic,41270,Diesel,20.0,62.8,2.1
14753,hyundi, IX20,2017,Manual,12836,Petrol,145.0,50.4,1.4
15914,merc, SLK,2012,Automatic,51703,Diesel,145.0,56.5,2.1
18885,ford, Grand C-MAX,2015,Semi-Auto,31221,Diesel,165.0,48.7,2.0
17024,hyundi, Santa Fe,2019,Semi-Auto,10000,Diesel,145.0,39.2,2.2
14520,vw, Arteon,2019,Semi-Auto,3000,Diesel,150.0,50.4,2.0
19344,vw, Tiguan Allspace,2019,Automatic,15856,Diesel,150.0,38.7,2.0
17282,vw, Scirocco,2018,Semi-Auto,23548,Petrol,145.0,44.1,2.0
14989,ford, Tourneo Custom,2018,Manual,13306,Diesel,145.0,32.5,2.0
14593,bmw, X4,2016,Automatic,57000,Diesel,205.0,47.1,3.0
12202,ford, Edge,2017,Semi-Auto,19552,Diesel,200.0,47.9,2.0
14376,vw, Tiguan Allspace,2019,Automatic,8963,Diesel,145.0,39.2,2.0
14202,skoda, Yeti,2014,Manual,32078,Petrol,160.0,46.3,1.2
14378,audi, A8,2015,Automatic,46558,Diesel,200.0,47.9,3.0
18871,skoda, Yeti,2017,Manual,36078,Diesel,30.0,62.8,2.0
18035,vauxhall, Zafira Tourer,2013,Manual,121349,Petrol,235.0,39.2,1.8
13053,toyota, Verso,2017,Manual,44896,Petrol,200.0,41.5,1.6
18125,hyundi, IX20,2017,Manual,12417,Petrol,125.0,50.4,1.4
19159,toyota, GT86,2015,Manual,38126,Petrol,260.0,36.2,2.0
18111,skoda, Yeti,2015,Manual,48870,Diesel,200.0,48.7,2.0
17431,ford, KA,2014,Manual,57533,Petrol,30.0,57.7,1.2
18277,audi, RS5,2019,Automatic,9108,Petrol,145.0,29.7,2.9
19326,bmw, M4,2018,Semi-Auto,8797,Petrol,145.0,34.0,3.0
12806,ford, Edge,2017,Manual,18968,Diesel,160.0,48.7,2.0
15564,bmw, X6,2019,Automatic,5000,Petrol,145.0,26.4,3.0
19525,skoda, Kamiq,2020,Manual,2046,Petrol,145.0,47.1,1.5
18501,merc, GLS Class,2018,Semi-Auto,8963,Diesel,145.0,37.2,3.0
16634,merc, S Class,2016,Semi-Auto,44072,Diesel,200.0,47.9,3.0
13803,merc, CLS Class,2017,Semi-Auto,65700,Diesel,125.0,57.7,2.1
18284,ford, Grand C-MAX,2017,Manual,12054,Petrol,30.0,54.3,1.0
19140,bmw, X4,2016,Automatic,24881,Diesel,145.0,54.3,2.0
12674,vw, Beetle,2015,Manual,37944,Diesel,145.0,55.4,2.0
12281,ford, Galaxy,2019,Automatic,600,Diesel,145.0,43.5,2.0
15802,vw, Scirocco,2017,Manual,25018,Petrol,145.0,47.1,2.0
13259,vauxhall, Combo Life,2019,Manual,10098,Diesel,145.0,53.3,1.5
15635,ford, Tourneo Custom,2017,Manual,32315,Diesel,145.0,44.1,2.0
17052,toyota, Prius,2019,Automatic,4092,Other,140.0,61.4,1.8
12885,toyota, Hilux,2016,Automatic,55883,Diesel,260.0,32.8,3.0
14213,ford, Puma,2020,Manual,3073,Petrol,145.0,50.4,1.0
19119,bmw, 6 Series,2016,Automatic,19411,Petrol,260.0,37.2,3.0
15525,skoda, Kamiq,2020,Semi-Auto,4000,Petrol,145.0,44.1,1.5
12837,ford, Puma,2019,Manual,578,Petrol,145.0,50.4,1.0
16132,audi, A8,2019,Automatic,5000,Diesel,145.0,50.4,3.0
17933,vw, Amarok,2014,Manual,60000,Diesel,260.0,35.3,2.0
17022,merc, GLS Class,2017,Semi-Auto,44555,Diesel,300.0,37.2,3.0
18209,merc, CLA Class,2016,Automatic,31959,Petrol,200.0,42.8,2.0
17131,audi, RS3,2016,Automatic,50796,Petrol,300.0,34.9,2.5
12752,ford, Fusion,2005,Manual,31000,Petrol,200.0,41.5,1.4
16271,toyota, Prius,2017,Automatic,39402,Hybrid,0.0,94.1,1.8
15503,hyundi, Santa Fe,2014,Automatic,51344,Diesel,260.0,41.5,2.2
15980,skoda, Scala,2020,Automatic,1000,Petrol,150.0,47.1,1.0
12550,toyota, Avensis,2016,Manual,61300,Diesel,20.0,67.3,1.6
13548,hyundi, IX35,2013,Manual,50998,Diesel,145.0,48.7,1.7
16716,vw, Amarok,2019,Automatic,1250,Diesel,260.0,33.6,3.0
15143,vw, Tiguan Allspace,2019,Manual,94,Petrol,150.0,36.2,1.5
13852,ford, Grand Tourneo Connect,2019,Manual,15297,Diesel,145.0,61.4,1.5
13233,bmw, Z4,2019,Semi-Auto,8810,Petrol,145.0,37.2,2.0
12345,audi, Q8,2019,Semi-Auto,10000,Diesel,150.0,32.8,3.0
14963,vw, Scirocco,2016,Manual,57362,Diesel,20.0,55.4,2.0
15133,ford, Mustang,2018,Automatic,6250,Petrol,145.0,23.5,5.0
16178,vauxhall, GTC,2018,Manual,9802,Petrol,145.0,47.1,1.4
16708,bmw, 8 Series,2019,Semi-Auto,3369,Petrol,150.0,26.7,4.4
13510,merc, V Class,2018,Semi-Auto,12572,Diesel,150.0,44.8,2.2
15897,ford, Grand Tourneo Connect,2015,Automatic,14079,Diesel,125.0,56.6,1.5
18107,ford, Mustang,2020,Semi-Auto,3200,Petrol,145.0,24.8,5.0
17072,ford, Grand C-MAX,2016,Manual,48154,Diesel,30.0,64.2,1.5
15456,skoda, Scala,2020,Semi-Auto,1000,Petrol,145.0,45.6,1.5
12656,bmw, M4,2020,Semi-Auto,5,Petrol,145.0,34.0,3.0
12137,bmw, Z3,1999,Manual,58000,Petrol,270.0,35.3,1.9
17629,vw, Caravelle,2020,Semi-Auto,15,Diesel,145.0,32.8,2.0
15997,ford, Galaxy,2019,Semi-Auto,14872,Diesel,145.0,46.3,2.0
13323,ford, Galaxy,2017,Manual,18000,Petrol,145.0,43.5,1.5
14336,ford, KA,2015,Manual,30938,Petrol,30.0,57.7,1.2
16636,audi, A7,2019,Automatic,5201,Diesel,145.0,38.7,3.0
12090,hyundi, I800,2018,Manual,33387,Diesel,150.0,31.7,2.5
18742,bmw, X7,2019,Semi-Auto,6391,Diesel,145.0,33.6,3.0
12080,audi, A7,2017,Semi-Auto,21134,Diesel,145.0,52.3,3.0
12092,vw, CC,2015,Manual,61119,Diesel,30.0,60.1,2.0
17241,bmw, Z4,2019,Semi-Auto,156,Petrol,145.0,38.7,2.0
16809,vw, Amarok,2018,Automatic,20811,Diesel,260.0,36.2,3.0
19070,bmw, 7 Series,2019,Semi-Auto,5113,Diesel,145.0,44.1,3.0
19502,skoda, Yeti,2013,Semi-Auto,29627,Diesel,240.0,43.5,2.0
13609,ford, Fusion,2009,Manual,86022,Petrol,205.0,43.5,1.4
14086,bmw, M4,2019,Semi-Auto,5644,Petrol,145.0,34.0,3.0
14550,vw, Shuttle,2020,Manual,1578,Diesel,145.0,37.2,2.0
13369,ford, Galaxy,2016,Semi-Auto,17136,Diesel,145.0,52.3,2.0
12910,skoda, Kamiq,2019,Manual,3160,Petrol,145.0,47.9,1.0
19231,vw, Beetle,2007,Manual,40000,Petrol,265.0,36.2,1.6
18596,toyota, Hilux,2019,Manual,12679,Diesel,265.0,40.4,2.4
13157,vw, Scirocco,2016,Manual,32546,Petrol,150.0,47.1,2.0
17951,merc, V Class,2018,Manual,23275,Diesel,145.0,46.3,2.1
16402,merc, CLS Class,2014,Automatic,48500,Diesel,145.0,54.3,2.1
12764,ford, KA,2016,Manual,6205,Petrol,30.0,57.7,1.2
12315,vw, Shuttle,2019,Semi-Auto,12316,Diesel,145.0,32.8,2.0
13091,toyota, Hilux,2019,Manual,13000,Diesel,260.0,40.4,2.4
18203,bmw, X4,2019,Semi-Auto,12855,Diesel,145.0,40.4,3.0
14115,merc, CLS Class,2015,Semi-Auto,40912,Diesel,125.0,57.7,2.1
14702,toyota, Verso,2013,Manual,30000,Diesel,125.0,57.6,2.0
16419,bmw, 7 Series,2019,Semi-Auto,6249,Diesel,145.0,42.2,3.0
13469,audi, RS5,2017,Semi-Auto,18630,Petrol,145.0,32.5,2.9
18332,toyota, Prius,2019,Automatic,12998,Hybrid,135.0,217.3,1.8
16117,toyota, Prius,2017,Automatic,25000,Hybrid,0.0,85.6,1.8
16387,toyota, Verso,2017,Semi-Auto,16084,Petrol,160.0,43.5,1.8
14108,vw, Amarok,2019,Manual,800,Diesel,260.0,32.5,3.0
12055,toyota, GT86,2019,Manual,5123,Petrol,145.0,33.2,2.0
16013,vw, Scirocco,2016,Manual,50347,Diesel,20.0,55.4,2.0
12753,toyota, Prius,2010,Automatic,68296,Hybrid,0.0,70.6,1.8
13092,merc, GLS Class,2017,Automatic,11575,Diesel,150.0,37.2,3.0
17011,vauxhall, Combo Life,2018,Manual,13619,Diesel,145.0,53.3,1.5
15265,hyundi, Santa Fe,2019,Automatic,11,Diesel,145.0,39.8,2.2
12749,merc, V Class,2015,Automatic,57500,Diesel,235.0,44.8,2.1
15498,ford, Galaxy,2016,Manual,145,Diesel,125.0,56.5,2.0
15876,toyota, Land Cruiser,2016,Semi-Auto,43996,Diesel,305.0,38.2,2.8
18241,audi, S3,2003,Manual,106000,Petrol,325.0,39.8,1.8
12571,vw, Caddy Maxi Life,2019,Semi-Auto,1581,Diesel,145.0,46.3,2.0
19305,vw, Shuttle,2018,Manual,25029,Diesel,145.0,47.1,2.0
19129,audi, Q8,2019,Semi-Auto,6000,Diesel,145.0,32.8,3.0
13317,merc, V Class,2019,Manual,100,Diesel,145.0,46.3,2.1
16114,hyundi, IX20,2017,Automatic,22658,Petrol,145.0,43.5,1.6
13068,bmw, M4,2017,Semi-Auto,63660,Petrol,150.0,32.5,3.0
14250,audi, A8,2017,Automatic,1420,Diesel,145.0,50.4,3.0
13923,vauxhall, Combo Life,2018,Manual,550,Diesel,145.0,53.3,1.5
14810,vauxhall, Combo Life,2019,Manual,1800,Petrol,145.0,42.2,1.2
16651,bmw, X6,2019,Automatic,10231,Diesel,145.0,44.8,3.0
13008,bmw, X4,2020,Semi-Auto,100,Petrol,145.0,24.8,3.0
17662,bmw, Z4,2020,Automatic,101,Petrol,145.0,38.7,2.0
16155,vauxhall, GTC,2016,Manual,34391,Petrol,160.0,47.1,1.4
12963,skoda, Rapid,2018,Manual,14742,Petrol,145.0,61.4,1.0
17613,toyota, Avensis,2017,Manual,27196,Petrol,145.0,47.1,1.8
19323,vw, Arteon,2019,Automatic,5257,Petrol,145.0,47.1,2.0
13646,hyundi, I40,2014,Automatic,66031,Diesel,200.0,47.1,1.7
16998,bmw, X6,2018,Semi-Auto,11500,Diesel,150.0,40.9,3.0
13252,skoda, Rapid,2018,Manual,21014,Petrol,145.0,62.8,1.0
18223,skoda, Kamiq,2020,Semi-Auto,3927,Petrol,150.0,43.5,1.5
15398,vw, Beetle,2016,Manual,38540,Diesel,30.0,61.4,2.0
19224,bmw, i3,2016,Automatic,20013,Hybrid,0.0,470.8,0.0
19074,bmw, M3,2015,Semi-Auto,13537,Petrol,300.0,34.0,3.0
18521,skoda, Kamiq,2019,Automatic,45,Petrol,145.0,43.5,1.5
15903,vw, Amarok,2019,Automatic,3460,Diesel,260.0,33.6,3.0
16058,ford, Mustang,2019,Semi-Auto,678,Petrol,145.0,22.1,5.0
13528,vw, Shuttle,2019,Semi-Auto,4800,Diesel,145.0,33.2,2.0
12967,skoda, Rapid,2017,Manual,33151,Petrol,145.0,61.4,1.0
12112,toyota, Avensis,2014,Manual,44537,Diesel,30.0,61.4,2.0
13658,vw, CC,2016,Automatic,32925,Diesel,125.0,58.9,2.0
18616,merc, S Class,2019,Automatic,6468,Diesel,145.0,48.7,3.0
19585,merc, SLK,2001,Automatic,69234,Petrol,325.0,30.7,2.0
15770,toyota, Prius,2017,Automatic,47348,Hybrid,0.0,94.1,1.8
13970,audi, R8,2019,Automatic,13663,Petrol,150.0,21.4,5.2
17698,audi, A8,2018,Semi-Auto,5760,Petrol,145.0,37.7,3.0
13121,toyota, Avensis,2017,Manual,35939,Diesel,145.0,67.3,1.6
17059,skoda, Scala,2019,Semi-Auto,2838,Petrol,145.0,45.6,1.5
12462,hyundi, IX35,2014,Manual,31172,Diesel,145.0,53.3,1.7
18758,toyota, Prius,2016,Automatic,41902,Hybrid,0.0,94.1,1.8
16720,bmw, Z4,2012,Manual,49289,Petrol,200.0,41.5,2.0
13583,skoda, Rapid,2018,Semi-Auto,2736,Petrol,150.0,61.4,1.0
14627,vw, Scirocco,2017,Semi-Auto,18673,Petrol,145.0,34.9,2.0
16341,hyundi, IX35,2015,Manual,33730,Diesel,145.0,53.3,1.7
16787,audi, RS4,2020,Automatic,3350,Petrol,150.0,29.1,2.9
12385,merc, S Class,2018,Automatic,2499,Petrol,145.0,34.0,4.0
14540,vw, Arteon,2019,Semi-Auto,16651,Diesel,145.0,50.4,2.0
15672,audi, RS4,2014,Semi-Auto,70823,Petrol,555.0,26.4,4.2
18154,merc, CLS Class,2015,Semi-Auto,29139,Diesel,125.0,57.7,2.1
12627,bmw, 7 Series,2017,Semi-Auto,6431,Diesel,145.0,54.3,3.0
12689,ford, Galaxy,2018,Semi-Auto,32340,Diesel,150.0,52.3,2.0
15052,skoda, Yeti,2016,Semi-Auto,24800,Petrol,125.0,51.4,1.2
14597,ford, Grand C-MAX,2016,Manual,8000,Diesel,30.0,64.2,1.5
14438,hyundi, Santa Fe,2017,Manual,19222,Diesel,145.0,47.1,2.2
17811,ford, Grand C-MAX,2016,Automatic,19135,Diesel,125.0,56.5,2.0
18027,skoda, Rapid,2017,Manual,28000,Petrol,20.0,57.7,1.2
12003,vw, Arteon,2019,Automatic,1555,Petrol,145.0,40.4,1.5
12723,vw, Tiguan Allspace,2019,Semi-Auto,7022,Diesel,145.0,38.7,2.0
13630,merc, V Class,2017,Semi-Auto,6316,Diesel,145.0,45.6,2.2
16239,hyundi, I40,2016,Semi-Auto,31339,Diesel,125.0,56.5,1.7
13868,toyota, Verso,2017,Manual,41630,Diesel,30.0,62.8,1.6
19556,hyundi, IX35,2014,Manual,62300,Petrol,205.0,41.5,1.6
16056,audi, Q8,2019,Semi-Auto,9155,Diesel,145.0,32.8,3.0
14119,audi, A8,2018,Automatic,7919,Diesel,145.0,50.4,3.0
18044,merc, CLA Class,2017,Manual,26662,Diesel,30.0,65.7,2.1
18387,audi, A7,2016,Semi-Auto,27386,Diesel,125.0,61.4,3.0
19026,merc, X-CLASS,2019,Automatic,5981,Diesel,265.0,35.8,2.3
18017,merc, X-CLASS,2020,Automatic,2950,Diesel,260.0,31.4,3.0
16861,bmw, X7,2019,Semi-Auto,6331,Petrol,145.0,24.8,3.0
17671,merc, X-CLASS,2019,Automatic,1563,Diesel,260.0,35.8,2.3
13772,bmw, 7 Series,2019,Semi-Auto,1501,Diesel,145.0,41.5,3.0
13924,audi, A8,2019,Automatic,1000,Petrol,145.0,37.7,3.0
16256,hyundi, Santa Fe,2020,Semi-Auto,50,Diesel,145.0,39.2,2.2
19216,bmw, Z4,2019,Semi-Auto,434,Petrol,145.0,38.7,2.0
17857,merc, S Class,2016,Automatic,9521,Diesel,165.0,50.4,3.0
15686,merc, CLS Class,2017,Semi-Auto,26941,Diesel,145.0,57.7,2.1
12830,skoda, Scala,2019,Manual,1514,Petrol,150.0,47.9,1.5
12490,ford, Grand C-MAX,2016,Manual,19000,Petrol,30.0,54.3,1.0
14013,merc, CLS Class,2016,Semi-Auto,31310,Diesel,160.0,51.4,3.0
18274,hyundi, IX20,2015,Manual,38000,Petrol,125.0,50.4,1.4
15142,ford, Edge,2017,Semi-Auto,29826,Diesel,160.0,48.7,2.0
15317,toyota, Prius,2013,Automatic,42659,Hybrid,10.0,64.2,1.8
15178,hyundi, Santa Fe,2013,Semi-Auto,25976,Diesel,260.0,41.5,2.2
18604,ford, Grand Tourneo Connect,2016,Manual,13000,Diesel,30.0,64.2,1.5
18358,bmw, M3,2010,Manual,79000,Petrol,570.0,22.8,4.0
17884,ford, Puma,2019,Manual,2091,Petrol,145.0,51.4,1.0
17025,bmw, M4,2020,Automatic,10,Petrol,150.0,34.0,3.0
13931,skoda, Kamiq,2019,Manual,2366,Petrol,145.0,47.1,1.0
14261,toyota, Hilux,2018,Automatic,22919,Diesel,260.0,36.2,2.4
12920,audi, A8,2015,Semi-Auto,54174,Diesel,205.0,47.9,3.0
19484,vauxhall, Zafira Tourer,2017,Automatic,5318,Petrol,145.0,40.9,1.4
13070,skoda, Yeti,2017,Semi-Auto,28280,Petrol,145.0,51.4,1.2
19477,merc, S Class,2019,Semi-Auto,2384,Diesel,145.0,52.3,3.0
13285,toyota, GT86,2017,Manual,21000,Petrol,260.0,36.2,2.0
13138,toyota, GT86,2019,Manual,100,Petrol,145.0,33.2,2.0
14764,ford, KA,2014,Manual,4800,Petrol,30.0,57.7,1.2
16468,toyota, Prius,2017,Automatic,34885,Hybrid,0.0,85.6,1.8
16454,toyota, Prius,2013,Automatic,35726,Hybrid,0.0,134.5,1.8
17963,merc, M Class,2010,Automatic,155876,Diesel,540.0,32.5,3.0
18573,toyota, Prius,2013,Automatic,27800,Hybrid,0.0,72.4,1.8
14232,ford, KA,2017,Manual,19599,Petrol,150.0,57.7,1.2
19101,hyundi, I800,2018,Automatic,30038,Diesel,145.0,31.7,2.5
18491,skoda, Rapid,2016,Manual,19319,Petrol,20.0,57.7,1.2
17063,toyota, PROACE VERSO,2019,Manual,9441,Diesel,145.0,40.4,2.0
16562,audi, SQ5,2014,Automatic,69682,Diesel,260.0,41.5,3.0
13490,hyundi, Santa Fe,2019,Semi-Auto,4372,Diesel,145.0,39.2,2.2
14909,vw, Tiguan Allspace,2019,Automatic,6644,Petrol,145.0,30.7,2.0
16650,ford, Edge,2017,Manual,11514,Diesel,145.0,48.7,2.0
13166,vw, Scirocco,2014,Manual,37506,Diesel,20.0,55.4,2.0
14884,toyota, Prius,2015,Automatic,19350,Hybrid,0.0,134.5,1.8
16514,vw, Beetle,2018,Manual,24104,Petrol,150.0,53.3,1.2
13708,vw, Caddy Maxi Life,2020,Automatic,89,Diesel,145.0,46.3,2.0
18633,vw, Caravelle,2012,Automatic,73000,Diesel,325.0,34.4,2.0
12731,merc, S Class,2019,Semi-Auto,100,Petrol,145.0,40.9,3.0
16205,toyota, Avensis,2016,Manual,59244,Diesel,20.0,67.3,1.6
17083,ford, Galaxy,2017,Manual,25870,Diesel,125.0,56.5,2.0
17956,vw, Beetle,2015,Manual,49197,Diesel,30.0,61.4,2.0
12933,ford, Edge,2016,Semi-Auto,32736,Diesel,160.0,48.7,2.0
