Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
269,1-STORY 1945-,RM,71.0,6900,Pave,,0,Lvl,3,Inside,0,IDOTRR,Norm,Norm,1Fam,1Story,5,6,1940,1955,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,0,5,403,3,125,212,740,GasA,5,1,5,778,0,0,778,0,0,1,0,2,1,3,4,0,1,4,Detchd,1966.0,3,1,924,5,5,2,0,25,0,0,0,0,0,0,,0,Feb,2008,WD,Normal,120500
270,1-STORY 1946+,RL,,7917,Pave,,1,Lvl,3,Corner,0,Edwards,Norm,Norm,1Fam,1Story,6,7,1976,1976,Hip,CompShg,HdBoard,HdBoard,BrkFace,174.0,3,4,CBlock,3,4,0,4,751,1,0,392,1143,GasA,3,1,5,1113,0,0,1113,1,0,1,1,3,1,3,6,0,1,2,Attchd,1987.0,2,1,504,3,4,2,370,30,0,0,0,0,0,4,,0,May,2007,WD,Normal,148000
271,2-STORY 1946+,FV,84.0,10728,Pave,,0,Lvl,3,Inside,0,Somerst,Norm,Norm,1Fam,2Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0,1,0,1095,1095,GasA,4,1,5,1095,844,0,1939,0,0,2,1,3,1,4,8,0,1,4,Attchd,2006.0,2,3,1053,3,3,2,192,51,0,0,0,0,0,0,,0,Aug,2006,New,Partial,266000
272,1-STORY 1946+,RL,73.0,39104,Pave,,1,Low,3,CulDSac,2,ClearCr,Norm,Norm,1Fam,1Story,7,7,1954,2005,Flat,Membran,Plywood,Plywood,None,0.0,3,3,CBlock,4,3,3,2,226,6,1063,96,1385,GasA,5,1,5,1363,0,0,1363,1,0,1,0,2,1,3,5,3,2,3,Attchd,1954.0,1,2,439,3,3,2,81,0,0,0,0,0,0,0,,0,Apr,2008,WD,Normal,241500
273,2-STORY 1946+,RL,92.0,11764,Pave,,1,Lvl,3,CulDSac,0,NoRidge,Norm,Norm,1Fam,2Story,8,7,1999,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,348.0,4,3,PConc,4,3,0,6,524,1,0,628,1152,GasA,5,1,5,1164,1106,0,2270,0,0,2,1,4,1,4,9,0,1,4,Attchd,1999.0,3,3,671,3,3,2,132,57,0,0,0,0,0,0,,0,Apr,2010,WD,Normal,290000
274,1-STORY 1946+,RL,80.0,9600,Pave,,0,Lvl,3,Inside,0,NAmes,Feedr,Norm,1Fam,1Story,6,6,1958,1988,Hip,CompShg,Wd Sdng,Wd Sdng,BrkCmn,183.0,3,3,CBlock,3,3,0,3,620,3,620,0,1240,GasA,4,1,5,1632,0,0,1632,1,0,2,0,3,1,3,6,1,1,4,Attchd,1958.0,2,1,338,3,3,2,289,0,0,0,0,0,0,3,,0,Apr,2009,WD,Normal,139000
275,1-STORY 1946+,RL,76.0,8314,Pave,,0,Lvl,3,Corner,0,Mitchel,Norm,Norm,1Fam,1Story,5,7,1982,1982,Gable,CompShg,HdBoard,ImStucc,None,0.0,3,3,CBlock,3,3,3,5,546,1,0,270,816,GasA,3,1,5,816,0,0,816,0,0,1,0,2,1,3,5,0,0,0,Attchd,1982.0,1,1,264,3,3,2,168,0,0,0,0,0,0,0,,0,June,2007,WD,Normal,124500
276,1-1/2 STORY FIN,RL,55.0,7264,Pave,,0,Lvl,3,Inside,0,BrkSide,Norm,Norm,1Fam,1.5Fin,7,7,1925,2007,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,4,BrkTil,3,3,0,1,0,1,0,952,952,GasW,4,0,5,952,596,0,1548,0,0,2,1,3,1,5,5,0,0,0,Detchd,1978.0,1,2,672,3,3,2,74,0,0,0,144,0,0,0,,0,Oct,2009,WD,Normal,205000
277,1-STORY 1946+,RL,129.0,9196,Pave,,1,Lvl,3,Inside,0,Mitchel,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,5,3,0,1,0,1,0,1560,1560,GasA,5,1,5,1560,0,0,1560,0,0,2,0,3,1,4,7,0,0,0,Attchd,2003.0,3,2,573,3,3,2,100,150,0,0,0,0,0,0,,0,Apr,2010,WD,Normal,201000
278,1-STORY 1946+,RL,140.0,19138,Pave,,0,Lvl,3,Corner,0,Gilbert,Norm,Norm,1Fam,1Story,4,5,1951,1951,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,0,2,120,1,0,744,864,GasA,5,1,5,864,0,0,864,0,0,1,0,2,1,3,4,0,0,0,Detchd,1951.0,1,2,400,3,3,2,0,0,0,0,0,0,0,0,,0,June,2010,WD,Normal,141000
279,1-STORY 1946+,RL,107.0,14450,Pave,,0,Lvl,3,Inside,0,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2007,Gable,CompShg,CemntBd,CmentBd,BrkFace,315.0,5,3,PConc,5,3,3,1,0,1,0,2121,2121,GasA,5,1,5,2121,0,0,2121,0,0,2,1,3,1,5,8,0,1,5,Attchd,2007.0,3,3,732,3,3,2,124,98,0,0,142,0,0,0,,0,May,2007,New,Partial,415298
280,2-STORY 1946+,RL,83.0,10005,Pave,,0,Lvl,3,Inside,0,ClearCr,Norm,Norm,1Fam,2Story,7,5,1977,1977,Hip,CompShg,Plywood,Plywood,BrkFace,299.0,3,3,CBlock,4,3,0,4,392,1,0,768,1160,GasA,5,1,5,1156,866,0,2022,0,0,2,1,4,1,3,8,0,1,3,Attchd,1977.0,3,2,505,3,3,2,288,117,0,0,0,0,0,0,,0,Mar,2008,WD,Normal,192000
281,2-STORY 1946+,RL,82.0,11287,Pave,,0,Lvl,3,Inside,0,SawyerW,Norm,Norm,1Fam,2Story,7,6,1989,1989,Gable,CompShg,Plywood,Plywood,BrkFace,340.0,4,3,CBlock,4,3,2,6,421,1,0,386,807,GasA,4,1,5,1175,807,0,1982,0,0,2,1,3,1,4,7,0,1,3,Attchd,1989.0,3,2,575,3,3,2,0,84,0,196,0,0,0,0,,0,Jan,2007,WD,Normal,228500
282,1-STORY 1946+,FV,60.0,7200,Pave,Pave,0,Lvl,3,Inside,0,Somerst,Norm,Norm,1Fam,1Story,6,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,68.0,4,3,PConc,4,3,0,6,905,1,0,357,1262,GasA,4,1,5,1262,0,0,1262,0,0,2,0,2,1,4,5,0,0,0,Attchd,2006.0,3,2,572,3,3,2,0,120,0,0,0,0,0,0,,0,May,2006,New,Partial,185000
283,1-STORY PUD 1946+,RL,34.0,5063,Pave,,0,Lvl,3,Inside,0,NridgHt,Norm,Norm,Twnhs,1Story,7,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,166.0,4,3,PConc,4,3,0,6,904,1,0,410,1314,GasA,5,1,5,1314,0,0,1314,1,0,2,0,2,1,4,6,0,1,4,Attchd,2008.0,2,2,626,3,3,2,172,62,0,0,0,0,0,0,,0,Apr,2009,ConLw,Normal,207500
284,1-STORY 1946+,RL,74.0,9612,Pave,,0,Lvl,3,Inside,0,Somerst,Feedr,Norm,1Fam,1Story,8,5,2008,2009,Gable,CompShg,VinylSd,VinylSd,Stone,72.0,4,3,PConc,4,3,0,1,0,1,0,1468,1468,GasA,5,1,5,1468,0,0,1468,0,0,2,0,3,1,4,6,0,1,4,Attchd,2008.0,3,3,898,3,3,2,210,150,0,0,0,0,0,0,,0,Dec,2009,New,Partial,244600
285,1-STORY PUD 1946+,RL,50.0,8012,Pave,,0,Lvl,3,Inside,0,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1992,1992,Gable,CompShg,Plywood,ImStucc,None,0.0,4,3,PConc,4,3,0,6,430,1,0,1145,1575,GasA,4,1,5,1575,0,0,1575,1,0,2,0,2,1,4,5,0,0,0,Attchd,1992.0,2,2,529,3,3,2,0,0,52,0,0,0,0,0,,0,July,2007,WD,Normal,179200
286,2-STORY PUD 1946+,FV,35.0,4251,Pave,Pave,1,Lvl,3,Inside,0,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2006,2007,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,4,3,0,1,0,1,0,625,625,GasA,5,1,5,625,625,0,1250,0,0,2,1,2,1,4,5,0,0,0,Detchd,2006.0,2,2,528,3,3,2,0,54,0,0,0,0,0,0,,0,June,2007,New,Partial,164700
287,1-1/2 STORY FIN,RL,77.0,9786,Pave,,1,Bnk,3,Inside,0,NAmes,Norm,Norm,1Fam,1.5Fin,6,7,1962,1981,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,0,3,600,1,0,312,912,GasA,3,1,5,1085,649,0,1734,0,0,1,1,3,1,4,7,0,1,4,Attchd,1962.0,2,2,440,3,3,2,0,0,0,0,128,0,0,4,,0,June,2006,WD,Normal,159000
288,1-STORY 1946+,RL,,8125,Pave,,1,Lvl,3,Corner,0,NAmes,Norm,Norm,1Fam,1Story,4,4,1971,1971,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,0,4,614,1,0,244,858,GasA,3,1,5,858,0,0,858,0,0,1,0,3,1,3,5,0,0,0,,1971.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,0,June,2006,WD,Normal,88000
289,1-STORY 1946+,RL,,9819,Pave,,1,Lvl,3,Inside,0,Sawyer,Norm,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,MetalSd,MetalSd,BrkFace,31.0,3,4,CBlock,3,3,0,4,450,1,0,432,882,GasA,3,1,5,900,0,0,900,0,0,1,0,3,1,3,5,0,0,0,Detchd,1970.0,1,1,280,3,3,2,0,0,0,0,0,0,0,3,,0,Feb,2010,WD,Normal,122000
290,2-STORY 1945-,RL,60.0,8730,Pave,,0,Lvl,3,Inside,0,BrkSide,RRAn,Norm,1Fam,2Story,6,7,1915,2003,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,0,1,0,1,0,698,698,GasA,5,1,4,698,698,0,1396,0,0,1,0,3,1,3,7,0,0,0,Detchd,2003.0,1,1,384,3,3,2,0,0,0,0,259,0,0,0,,0,July,2007,WD,Normal,153575
291,2-STORY 1946+,RL,120.0,15611,Pave,,0,Lvl,3,Inside,0,CollgCr,Norm,Norm,1Fam,2Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,2,1,0,1,0,1079,1079,GasA,5,1,5,1079,840,0,1919,0,0,2,1,3,1,4,8,0,1,4,Attchd,2006.0,2,2,685,4,3,2,0,51,0,0,0,0,0,0,,0,July,2006,New,Partial,233230
292,2 FAMILY CONVERSION,RL,55.0,5687,Pave,Grvl,0,Bnk,3,Inside,0,SWISU,Norm,Norm,2fmCon,2Story,5,6,1912,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,2,PConc,3,2,0,3,210,1,0,570,780,GasA,5,0,5,936,780,0,1716,1,0,2,0,6,1,2,9,0,0,0,,1912.0,0,0,0,0,0,0,0,184,0,0,0,0,0,0,,0,Mar,2008,WD,Normal,135900
293,1-1/2 STORY FIN,RL,60.0,11409,Pave,,0,Lvl,3,Inside,0,Edwards,Norm,Norm,1Fam,1.5Fin,5,4,1949,2008,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,0,2,292,1,0,476,768,GasA,4,1,5,1148,568,0,1716,0,0,1,1,3,1,3,8,2,1,4,Attchd,1949.0,1,1,281,3,3,2,0,0,0,0,160,0,0,0,,0,Jan,2009,WD,Normal,131000
294,2-STORY 1946+,RL,,16659,Pave,,1,Lvl,3,Corner,0,NWAmes,PosA,Norm,1Fam,2Story,7,7,1977,1994,Gable,CompShg,Plywood,Plywood,BrkFace,34.0,3,3,CBlock,3,3,0,5,795,1,0,0,795,GasA,2,1,5,1468,795,0,2263,1,0,2,1,3,1,4,9,0,1,3,Attchd,1977.0,3,2,539,3,3,2,0,250,0,0,0,0,0,0,,0,Mar,2006,WD,Normal,235000
295,1-STORY 1946+,RL,80.0,9600,Pave,,0,Lvl,3,Inside,0,NAmes,Norm,Norm,1Fam,1Story,6,5,1953,1953,Hip,CompShg,HdBoard,HdBoard,Stone,238.0,3,3,CBlock,3,3,0,6,1285,1,0,131,1416,GasA,3,1,5,1644,0,0,1644,1,0,1,0,3,1,3,7,0,2,4,Attchd,1953.0,3,2,418,3,3,2,110,0,0,0,0,0,0,0,,0,Oct,2009,WD,Normal,167000
296,SPLIT OR MULTI-LEVEL,RL,37.0,7937,Pave,,1,Lvl,3,CulDSac,0,Mitchel,Norm,Norm,1Fam,SLvl,6,6,1984,1984,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,2,6,819,1,0,184,1003,GasA,3,1,5,1003,0,0,1003,1,0,1,0,3,1,3,6,0,0,0,Detchd,1984.0,1,2,588,3,3,2,120,0,0,0,0,0,0,4,,0,Mar,2006,WD,Normal,142500
297,1-1/2 STORY FIN,RM,75.0,13710,Pave,,0,Lvl,3,Inside,0,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,5,1950,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,0,4,420,1,0,490,910,GasA,3,1,4,910,648,0,1558,0,0,1,1,4,1,3,6,0,0,0,Attchd,1950.0,1,1,282,3,3,2,289,0,0,0,0,0,0,3,,0,June,2007,WD,Normal,152000
298,2-STORY 1946+,FV,66.0,7399,Pave,Pave,1,Lvl,3,Inside,0,Somerst,Norm,Norm,1Fam,2Story,7,5,1997,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,1600.0,4,3,PConc,4,3,0,4,649,1,0,326,975,GasA,5,1,5,975,975,0,1950,0,0,2,1,3,1,4,7,0,1,3,Detchd,1997.0,2,2,576,3,3,2,0,10,0,0,198,0,0,0,,0,June,2007,WD,Normal,239000
299,2-STORY 1946+,RL,90.0,11700,Pave,,0,Lvl,3,Inside,0,NWAmes,Norm,Norm,1Fam,2Story,6,6,1968,1968,Mansard,CompShg,HdBoard,AsphShn,BrkFace,365.0,4,3,CBlock,3,3,0,5,384,3,175,143,702,GasA,4,1,5,1041,702,0,1743,0,1,1,2,3,1,3,7,0,1,4,Attchd,1968.0,1,2,539,3,3,2,224,0,0,0,0,0,0,0,,0,June,2007,WD,Normal,175000
300,1-STORY 1946+,RL,80.0,14000,Pave,,0,Lvl,3,Inside,0,Crawfor,Norm,Norm,1Fam,1Story,6,8,1950,2004,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,4,CBlock,3,3,0,1,0,1,0,1092,1092,GasA,5,1,5,1152,0,0,1152,0,1,1,0,3,1,4,6,0,1,4,Attchd,1950.0,1,1,300,3,3,2,0,36,0,0,0,0,0,4,,0,Aug,2009,WD,Family,158500
301,2 FAMILY CONVERSION,RL,90.0,15750,Pave,,0,Lvl,3,Corner,0,Crawfor,Norm,Norm,2fmCon,1Story,5,5,1953,1953,Hip,CompShg,MetalSd,MetalSd,BrkFace,56.0,3,3,CBlock,3,3,1,4,841,1,0,324,1165,GasA,3,1,5,1336,0,0,1336,1,0,1,0,2,1,3,5,0,2,4,Attchd,1953.0,1,1,375,3,3,2,0,0,0,0,0,0,0,0,,0,June,2006,WD,Normal,157000
302,2-STORY 1946+,RL,66.0,16226,Pave,,3,Lvl,3,Inside,0,CollgCr,Norm,Norm,1Fam,2Story,8,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,0,6,281,1,0,747,1028,GasA,5,1,5,1210,1242,0,2452,0,0,2,1,4,1,4,9,0,1,3,BuiltIn,1998.0,3,2,683,3,3,2,208,50,0,0,0,0,0,0,,0,May,2007,WD,Normal,267000
303,1-STORY 1946+,RL,118.0,13704,Pave,,1,Lvl,3,Corner,0,CollgCr,Norm,Norm,1Fam,1Story,7,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,150.0,4,3,PConc,4,3,0,1,0,1,0,1541,1541,GasA,5,1,5,1541,0,0,1541,0,0,2,0,3,1,4,6,0,1,3,Attchd,2001.0,2,3,843,3,3,2,468,81,0,0,0,0,0,0,,0,Jan,2006,WD,Normal,205000
304,1-STORY 1946+,RL,70.0,9800,Pave,,0,Lvl,3,Corner,0,CollgCr,Norm,Norm,1Fam,1Story,5,7,1972,1972,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,3,3,0,5,894,1,0,0,894,GasA,3,1,5,894,0,0,894,1,0,1,0,3,1,3,5,0,0,0,Attchd,1975.0,1,2,552,3,3,2,256,0,0,0,0,0,0,2,,0,July,2006,WD,Abnorml,149900
305,2-1/2 STORY,RM,87.0,18386,Pave,,0,Lvl,3,Inside,0,OldTown,Norm,Norm,1Fam,2.5Fin,7,9,1880,2002,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,BrkTil,3,3,0,1,0,1,0,1470,1470,GasA,5,1,5,1675,1818,0,3493,0,0,3,0,3,1,4,10,0,1,5,Attchd,2003.0,1,3,870,3,3,2,302,0,0,0,0,0,0,0,,0,May,2008,WD,Normal,295000
306,1-STORY 1946+,RL,80.0,10386,Pave,,0,Lvl,3,Inside,0,CollgCr,Norm,Norm,1Fam,1Story,8,5,2004,2005,Gable,CompShg,CemntBd,CmentBd,Stone,246.0,4,3,PConc,4,3,0,6,1464,1,0,536,2000,GasA,5,1,5,2000,0,0,2000,1,0,2,0,3,1,4,8,0,0,0,Attchd,2004.0,3,3,888,3,3,2,168,0,0,0,0,0,0,0,,0,July,2007,WD,Normal,305900
307,2-STORY 1946+,RL,116.0,13474,Pave,,0,Lvl,3,Inside,0,SawyerW,Feedr,Norm,1Fam,2Story,7,5,1990,1991,Gable,CompShg,HdBoard,Plywood,BrkFace,246.0,4,3,CBlock,4,3,0,5,700,1,0,0,700,GasA,4,1,5,1122,1121,0,2243,1,0,2,1,4,1,4,8,0,1,3,Attchd,1990.0,2,3,746,3,3,2,127,44,224,0,0,0,0,0,,0,June,2007,WD,Normal,225000
308,1-1/2 STORY FIN,RM,,7920,Pave,Grvl,1,Lvl,3,Inside,0,IDOTRR,Artery,Norm,1Fam,1.5Fin,6,7,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,2,CBlock,3,3,0,1,0,1,0,319,319,GasA,3,1,4,1035,371,0,1406,0,0,1,0,3,1,2,6,0,0,0,,1920.0,0,0,0,0,0,0,0,144,0,0,0,0,0,3,,0,Mar,2008,WD,Normal,89500
309,1-STORY 1945-,RL,,12342,Pave,,1,Lvl,3,Inside,0,Edwards,Norm,Norm,1Fam,1Story,4,5,1940,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,0,4,262,1,0,599,861,GasA,5,1,5,861,0,0,861,0,0,1,0,1,1,3,4,0,0,0,Detchd,1961.0,1,2,539,3,3,2,158,0,0,0,0,0,0,0,,0,Mar,2009,WD,Normal,82500
310,1-STORY 1946+,RL,90.0,12378,Pave,,1,Lvl,3,Inside,0,NridgHt,Norm,Norm,1Fam,1Story,9,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,5,3,3,6,1274,1,0,622,1896,GasA,5,1,5,1944,0,0,1944,1,0,2,0,3,1,5,8,0,3,5,Attchd,2003.0,3,3,708,3,3,2,208,175,0,0,0,0,0,0,,0,Nov,2006,WD,Normal,360000
311,2-STORY 1946+,RL,,7685,Pave,,1,Lvl,3,Inside,0,Gilbert,Norm,Norm,1Fam,2Story,6,5,1993,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,112.0,3,3,PConc,4,3,0,5,518,1,0,179,697,GasA,4,1,5,697,804,0,1501,0,0,2,1,3,1,4,6,0,1,3,Attchd,1993.0,3,2,420,3,3,2,190,63,0,0,0,0,0,0,,0,May,2006,WD,Normal,165600
312,1-STORY 1946+,RL,50.0,8000,Pave,,0,Lvl,3,Inside,0,NAmes,Norm,Norm,1Fam,1Story,6,6,1948,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,3,3,0,5,680,1,0,292,972,GasA,5,1,5,972,0,0,972,1,0,1,0,2,1,3,5,0,1,4,Detchd,1948.0,1,1,240,3,3,2,0,0,0,0,0,0,0,0,,0,May,2009,WD,Normal,132000
313,2 FAMILY CONVERSION,RM,65.0,7800,Pave,,0,Lvl,3,Inside,0,OldTown,Artery,Norm,2fmCon,1.5Fin,5,7,1939,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,4,3,1,3,507,1,0,286,793,GasA,3,1,5,793,325,0,1118,1,0,1,0,3,1,3,5,0,1,4,Detchd,1939.0,1,2,410,3,3,2,0,0,0,0,271,0,0,3,,0,May,2006,WD,Normal,119900
314,1-STORY 1946+,RL,150.0,215245,Pave,,3,Low,3,Inside,2,Timber,Norm,Norm,1Fam,1Story,7,5,1965,1965,Hip,CompShg,BrkFace,BrkFace,None,0.0,3,3,CBlock,4,3,3,5,1236,3,820,80,2136,GasW,3,1,5,2036,0,0,2036,2,0,2,0,3,1,3,8,0,2,4,Attchd,1965.0,2,2,513,3,3,2,0,0,0,0,0,0,0,0,,0,June,2009,WD,Normal,375000
315,2-STORY 1945-,RM,60.0,9600,Pave,Grvl,0,Lvl,3,Inside,0,OldTown,Norm,Norm,1Fam,2Story,7,7,1925,1990,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,4,0,2,16,1,0,712,728,GasA,5,1,5,832,809,0,1641,0,1,1,1,3,1,5,6,0,1,4,Detchd,1925.0,1,2,546,2,3,2,0,0,234,0,0,0,0,0,,0,Aug,2006,WD,Normal,178000
316,2-STORY 1946+,RL,71.0,7795,Pave,,1,Lvl,3,Inside,0,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,0,6,425,1,0,291,716,GasA,5,1,5,716,716,0,1432,1,0,2,1,3,1,4,6,0,1,4,Attchd,2004.0,3,2,432,3,3,2,100,51,0,0,0,0,0,0,,0,July,2009,WD,Normal,188500
317,2-STORY 1946+,RL,94.0,13005,Pave,,1,Lvl,3,Corner,0,NWAmes,Norm,Norm,1Fam,2Story,7,7,1980,1980,Gable,CompShg,CemntBd,CmentBd,BrkFace,278.0,4,3,CBlock,4,3,0,6,692,1,0,153,845,GasA,3,1,5,1153,1200,0,2353,1,0,2,1,4,1,5,10,0,1,3,Attchd,1983.0,2,2,484,3,3,2,288,195,0,0,0,0,0,4,,0,Aug,2009,WD,Normal,260000
318,2-STORY 1946+,FV,75.0,9000,Pave,,0,Lvl,3,Inside,0,Somerst,Norm,Norm,1Fam,2Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,2,1,0,1,0,1088,1088,GasA,5,1,5,1088,871,0,1959,0,0,2,1,3,1,4,8,0,1,4,Attchd,2006.0,2,3,1025,3,3,2,208,46,0,0,0,0,0,0,,0,Dec,2007,WD,Normal,270000
319,2-STORY 1946+,RL,90.0,9900,Pave,,0,Low,3,Inside,1,NoRidge,Norm,Norm,1Fam,2Story,7,5,1993,1993,Gable,CompShg,HdBoard,HdBoard,BrkFace,256.0,4,3,PConc,4,3,3,6,987,1,0,360,1347,GasA,5,1,5,1372,1274,0,2646,1,0,2,1,4,1,4,9,0,1,3,Attchd,1993.0,2,3,656,3,3,2,340,60,144,0,0,0,0,0,,0,Apr,2009,WD,Normal,260000
320,SPLIT OR MULTI-LEVEL,RL,,14115,Pave,,0,Lvl,3,Inside,0,NWAmes,Norm,Norm,1Fam,SLvl,7,5,1980,1980,Gable,CompShg,Plywood,Plywood,BrkFace,225.0,3,3,CBlock,4,3,2,6,1036,1,0,336,1372,GasA,3,1,5,1472,0,0,1472,1,0,2,0,3,1,3,6,0,2,3,Attchd,1980.0,1,2,588,3,3,2,233,48,0,0,0,0,0,0,,0,June,2009,WD,Normal,187500
321,2-STORY 1946+,RL,111.0,16259,Pave,,0,Lvl,3,Corner,0,NridgHt,Norm,Norm,1Fam,2Story,9,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,370.0,3,3,PConc,5,4,2,1,0,1,0,1249,1249,GasA,5,1,5,1249,1347,0,2596,0,0,3,1,4,1,4,9,0,0,0,Attchd,2006.0,2,3,840,3,3,2,240,154,0,0,0,0,0,0,,0,Sept,2006,New,Partial,342643
322,2-STORY 1946+,RL,99.0,12099,Pave,,1,Lvl,3,Inside,0,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,388.0,4,3,PConc,5,3,2,6,970,1,0,166,1136,GasA,5,1,5,1136,1332,0,2468,1,0,2,1,4,1,4,10,0,1,4,BuiltIn,2004.0,3,3,872,3,3,2,184,154,0,0,0,0,0,0,,0,June,2007,WD,Normal,354000
323,2-STORY 1946+,RL,86.0,10380,Pave,,1,Lvl,3,Inside,0,SawyerW,Norm,Norm,1Fam,2Story,7,5,1986,1987,Gable,CompShg,Plywood,Plywood,BrkFace,172.0,4,3,CBlock,3,3,3,2,28,5,1474,0,1502,GasA,5,1,5,1553,1177,0,2730,1,0,2,1,4,1,4,8,0,1,3,Attchd,1987.0,3,2,576,3,3,2,201,96,0,0,0,0,0,3,,0,Aug,2007,WD,Normal,301000
324,1-STORY 1946+,RM,49.0,5820,Pave,,0,Lvl,3,Inside,0,OldTown,Norm,Norm,1Fam,1Story,3,8,1955,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,3,3,0,5,256,1,0,906,1162,GasA,5,1,5,1163,0,0,1163,1,0,1,0,3,1,3,6,0,0,0,Attchd,1955.0,1,1,220,2,3,2,142,98,0,0,0,0,0,0,,0,July,2006,WD,Normal,126175
325,SPLIT OR MULTI-LEVEL,RL,96.0,11275,Pave,,0,Lvl,3,Corner,0,NAmes,PosN,Norm,1Fam,SLvl,7,7,1967,2007,Mansard,WdShake,Wd Sdng,Wd Sdng,BrkFace,300.0,4,4,CBlock,4,3,0,1,0,1,0,710,710,GasA,5,1,5,1898,1080,0,2978,0,0,2,1,5,1,4,11,0,1,4,BuiltIn,1961.0,3,2,564,3,3,2,240,0,0,0,0,0,0,0,,0,June,2010,WD,Normal,242000
326,1-1/2 STORY UNF,RM,50.0,5000,Pave,,0,Lvl,3,Inside,0,IDOTRR,RRAe,Norm,1Fam,1.5Unf,5,6,1941,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,2,4,116,1,0,604,720,GasA,1,0,3,803,0,0,803,0,0,1,0,2,1,3,5,0,0,0,Detchd,1941.0,1,2,360,3,3,2,0,0,244,0,0,0,0,0,,0,Dec,2007,WD,Normal,87000
